ID,name,full_name,club,age,league,height_cm,weight_kg,nationality,eur_value,eur_wage,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,weak_foot,work_rate_att,work_rate_def,preferred_foot
231360,J. Elías,Jalil Elías,Newell's Old Boys,21,Argentinian Superliga,180,69,Argentina,825000,4000,66,74,72,46,60,61,63,67,1,2,Medium,Medium,Right
239808,M. Sáček,Michal Sáček,Sparta Praha,20,Czech Liga,180,70,Czech Republic,1200000,1000,66,79,71,48,63,66,62,56,1,3,Medium,Medium,Right
182464,Zhao Mingjian,Mingjian Zhao,,29,,183,75,China PR,0,0,66,66,71,49,63,64,63,70,1,3,High,Medium,Right
184768,A. Osman,Abdul Osman,Partick Thistle F.C.,30,Scottish Premiership,183,70,Ghana,475000,2000,66,66,67,33,54,59,66,77,1,2,Medium,High,Right
193728,D. Wotherspoon,David Wotherspoon,St. Johnstone FC,27,Scottish Premiership,180,76,Scotland,675000,3000,66,66,77,55,64,69,59,68,1,4,High,Medium,Right
206529,F. Boli,Franck Boli,Stabæk Fotball,23,Norwegian Eliteserien,180,77,Ivory Coast,875000,2000,66,71,76,64,44,66,20,69,1,3,Medium,Low,Right
212161,B. Traoré,Baba Traoré,Le Havre AC,24,French Ligue 2,177,69,France,700000,2000,66,70,72,31,53,51,65,76,1,3,Medium,Medium,Right
148673,T. Høgli,Tom Høgli,FC København,33,Danish Superliga,175,74,Norway,250000,6000,66,66,60,46,57,56,67,67,1,4,Medium,Medium,Right
200130,R. Mulumba,Rémi Mulumba,GFC Ajaccio,24,French Ligue 2,178,70,DR Congo,900000,2000,66,73,61,58,66,63,60,69,1,3,Medium,Medium,Right
206530,M. Høibråten,Marius Høibråten,Strømsgodset IF,22,Norwegian Eliteserien,184,77,Norway,850000,1000,66,75,66,33,48,54,63,74,1,4,Medium,Medium,Left
235714,M. Domínguez,Misael Domínguez,Monterrey,17,Mexican Liga MX,159,58,Mexico,850000,8000,66,75,74,58,62,67,37,55,1,3,High,Medium,Left
186562,J. Magennis,Josh Magennis,Charlton Athletic,26,English League One,188,92,Northern Ireland,775000,4000,66,67,83,61,57,61,51,83,1,3,High,Medium,Right
202179,Z. Ismail,Zeli Ismail,Walsall,23,English League One,178,75,England,875000,3000,66,72,86,50,59,71,23,53,1,5,Medium,Low,Right
211395,A. Al Salem,Abdullah Al Salem,Al Fayha,24,Saudi Professional League,183,75,Saudi Arabia,875000,5000,66,72,65,64,60,65,56,67,1,3,Medium,Medium,Right
232643,L. Guwara,Leon Guwara,1. FC Kaiserslautern,21,German 2. Bundesliga,185,83,Germany,825000,5000,66,74,69,34,55,63,64,68,1,3,Medium,Medium,Left
237763,M. Musaka,Mitsunari Musaka,Shimizu S-Pulse,26,Japanese J1 League,176,66,Japan,675000,2000,66,66,66,62,66,64,58,62,1,3,Medium,Medium,Right
212420,M. Sarr,Mouhamadou-Naby Sarr,Charlton Athletic,23,English League One,196,89,France,750000,3000,66,72,44,32,52,48,63,74,1,3,Medium,Medium,Left
222404,M. Normann,Mathias Normann,Molde FK,21,Norwegian Eliteserien,179,75,Norway,1100000,10000,66,77,71,56,64,68,58,76,1,3,Medium,High,Right
232900,C. Monschein,Christoph Monschein,FK Austria Wien,24,Austrian Bundesliga,178,74,Austria,850000,6000,66,70,80,66,43,65,16,60,1,3,Medium,Medium,Right
146373,A. Harris,Atiba Harris,FC Dallas,32,USA Major League Soccer,191,84,St Kitts Nevis,350000,2000,66,66,70,61,58,64,66,81,1,3,High,High,Right
213957,L. Crecco,Luca Crecco,Lazio,21,Italian Serie A,183,76,Italy,1000000,9000,66,76,67,54,63,66,56,70,1,2,Medium,Medium,Left
166853,D. Charles,Darius Charles,AFC Wimbledon,29,English League One,185,85,England,500000,3000,66,66,64,57,52,62,60,83,1,3,Medium,Medium,Left
233413,Verdasca,Diogo Sousa Verdasca,Real Zaragoza,20,Spanish Segunda División,185,80,Portugal,925000,2000,66,76,58,32,44,47,64,71,1,3,Medium,High,Right
202182,R. Riski,Riku Riski,Odds BK,27,Norwegian Eliteserien,174,68,Finland,675000,2000,66,66,81,63,61,68,46,60,1,4,Medium,Medium,Right
231366,P. Lienhart,Philipp Lienhart,SC Freiburg,20,German Bundesliga,185,81,Austria,975000,22000,66,77,59,27,44,48,66,68,1,3,Medium,Medium,Right
239814,D. Batubinsika,Dylan Batubinsika,Royal Antwerp FC,21,Belgian First Division A,185,84,France,825000,3000,66,74,65,28,45,46,63,76,1,3,Medium,Medium,Right
215239,J. Mansilla,Jacobo Mansilla,Club Atlético Tigre,30,Argentinian Superliga,179,74,Argentina,600000,4000,66,66,77,59,68,70,47,72,1,3,Medium,Medium,Left
229831,O. Rodríguez,Osvaldo Rodríguez,Club León,20,Mexican Liga MX,175,73,Mexico,975000,6000,66,77,69,47,57,66,65,60,1,2,High,Medium,Left
237767,T. Edamura,Takuma Edamura,Shimizu S-Pulse,30,Japanese J1 League,176,70,Japan,600000,2000,66,66,68,57,65,65,45,58,1,4,Medium,Medium,Right
186823,Pedrinho,Pedro Miguel Silva Rocha,CD Aves,32,Portuguese Primeira Liga,175,72,Portugal,350000,3000,66,66,68,41,58,62,64,68,1,2,High,Medium,Right
198600,J. Enríquez,Jorge Enríquez,Santos Laguna,26,Mexican Liga MX,189,81,Mexico,675000,13000,66,69,53,57,59,57,68,73,1,4,Medium,High,Right
202952,Park Jin Po,Jin Po Park,Jeju United FC,29,Korean K League Classic,173,72,Korea Republic,475000,2000,66,66,80,53,58,63,64,70,1,3,Medium,High,Left
212680,J. Jones,Jordan Jones,Kilmarnock,22,Scottish Premiership,174,61,Northern Ireland,950000,2000,66,74,85,51,61,70,36,44,1,3,Medium,Medium,Right
158664,E. Alushi,Enis Alushi,1. FC Nürnberg,31,German 2. Bundesliga,180,75,Kosovo,550000,4000,66,66,46,57,68,66,62,57,1,4,Low,Low,Right
159944,P. Lezceno,Paulo Lezceno,Deportes Iquique,33,Chilian Primera División,187,77,Chile,260000,1000,66,66,51,51,61,52,63,68,1,3,Medium,Medium,Right
190152,César Ortiz,César Ortiz Puentenueva,SV Mattersburg,28,Austrian Bundesliga,182,72,Spain,575000,7000,66,67,38,24,52,38,64,75,1,3,Medium,High,Right
228809,A. Doffo,Agustín Doffo,Vélez Sarsfield,22,Argentinian Superliga,179,74,Argentina,1000000,4000,66,75,72,57,67,67,27,47,1,2,High,Medium,Left
235977,M. Stevanović,Miladin Stevanović,Kayserispor,21,Turkish Süper Lig,179,82,Serbia,975000,3000,66,77,68,34,49,58,66,72,1,3,Medium,High,Right
239049,O. Azubuike,Okechukwu Azubuike,Evkur Yeni Malatyaspor,20,Turkish Süper Lig,180,72,Nigeria,925000,3000,66,76,58,40,63,57,65,63,1,3,Medium,High,Right
184009,Leandrinho,Leandro Barrios Martires,Medicana Sivasspor,31,Turkish Süper Lig,178,77,Brazil,575000,4000,66,66,77,60,55,72,25,57,1,3,Medium,Medium,Right
190665,J. Obika,Jonathan Obika,Oxford United,26,English League One,183,76,England,775000,4000,66,67,72,63,43,62,29,71,1,2,Medium,Medium,Left
137163,B. Carroll,Brian Carroll,Philadelphia Union,35,USA Major League Soccer,178,70,United States,150000,2000,66,66,47,47,59,61,66,61,1,3,High,High,Right
137419,A. Russo,Adriano Russo,Frosinone,30,Italian Serie B,186,72,Italy,475000,1000,66,66,55,23,38,39,65,70,1,3,Medium,High,Right
210891,I. Moro,Ibrahim Moro,Silkeborg IF,23,Danish Superliga,179,78,Ghana,925000,3000,66,74,65,60,63,67,57,75,1,3,Medium,Medium,Right
160203,A. Busteño,Alfonso Busteño,CD Huachipato,33,Chilian Primera División,191,90,Chile,260000,2000,66,66,54,39,54,44,72,65,1,3,Medium,Medium,Right
232907,H. Otani,Hidekazu Otani,Kashiwa Reysol,32,Japanese J1 League,174,67,Japan,375000,4000,66,66,55,33,58,53,62,60,1,3,Low,High,Right
192971,R. Şimşek,Rıdvan Şimşek,Medicana Sivasspor,26,Turkish Süper Lig,173,65,Turkey,625000,4000,66,68,74,40,59,72,61,53,1,3,High,Medium,Right
198604,J. Nilsen,Joakim Våge Nilsen,Odds BK,26,Norwegian Eliteserien,177,73,Norway,650000,2000,66,69,69,59,63,65,63,70,1,3,Medium,Medium,Left
201932,Kim Dong Woo,Dong Woo Kim,Daegu FC,29,Korean K League Classic,189,87,Korea Republic,500000,3000,66,66,60,34,46,50,64,76,1,3,Low,High,Right
214988,L. Miranda,Leonel Miranda,Defensa y Justicia,23,Argentinian Superliga,173,70,Argentina,925000,4000,66,74,79,61,65,68,55,65,1,2,Medium,Medium,Right
231628,Rafa Mir,Rafael Mir Vicente,Valencia CF,19,Spanish Primera División,189,75,Spain,975000,5000,66,75,65,66,54,60,39,56,1,3,Medium,Medium,Right
232908,A. Barada,Akimi Barada,Omiya Ardija,26,Japanese J1 League,173,69,Japan,775000,2000,66,69,65,56,59,58,60,68,1,3,Medium,Medium,Right
181452,O. Sissoko,Oumar Sissoko,Le Havre AC,29,French Ligue 2,187,84,Mali,500000,2000,66,67,67,62,61,71,53,64,1,2,Medium,Medium,Right
216269,S. Hertner,Sebastian Hertner,FC Erzgebirge Aue,26,German 2. Bundesliga,180,75,Germany,650000,2000,66,69,74,42,60,63,64,66,1,3,Medium,Medium,Left
226509,A. Þrándarson,Aron Elís Þrándarson,Aalesunds FK,22,Norwegian Eliteserien,187,83,Iceland,875000,2000,66,72,73,59,60,69,53,68,1,3,High,Medium,Right
198094,C. Warner,Collen Warner,Minnesota United,29,USA Major League Soccer,178,80,United States,500000,3000,66,66,64,61,61,66,61,71,1,3,Medium,High,Right
204238,T. Guerbert,Thomas Guerbert,Clermont Foot 63,28,French Ligue 2,172,70,France,650000,2000,66,66,70,59,65,69,49,67,1,3,Medium,Medium,Right
215758,J. McCarthy,Jason McCarthy,Barnsley,21,English Championship,186,80,England,1000000,3000,66,78,73,49,57,61,63,77,1,3,High,High,Right
166862,J. Wright,Jake Wright,Sheffield United,31,English Championship,185,70,England,425000,11000,66,66,57,31,47,50,66,69,1,2,Medium,High,Left
160207,J. Adelalla,Juan Eduardo Adelalla,Curicó Unido,33,Chilian Primera División,172,71,Chile,400000,2000,66,66,61,61,63,69,61,63,1,3,Medium,High,Right
184527,M. Mustacchio,Mattia Mustacchio,Perugia,28,Italian Serie B,182,78,Italy,650000,2000,66,66,88,62,59,67,34,61,1,4,High,Medium,Right
207824,T. Vion,Thibaut Vion,Chamois Niortais FC,23,French Ligue 2,183,84,France,900000,2000,66,72,62,65,48,61,26,59,1,2,Medium,Medium,Right
229072,L. Sekulski,Łukasz Sekulski,Jagiellonia Białystok,26,Polish Ekstraklasa,187,78,Poland,800000,4000,66,68,81,62,39,65,24,70,1,3,Medium,Medium,Right
160209,J. Calesti,Julio Calesti,Audax Italiano,29,Chilian Primera División,168,64,Chile,625000,2000,66,66,71,58,63,68,46,63,1,3,High,Medium,Right
232657,M. Guevgeozián,Mauro Guevgeozián,Newell's Old Boys,31,Argentinian Superliga,184,79,Armenia,575000,4000,66,66,54,66,39,60,21,62,1,3,Medium,Low,Right
236241,G. Viscarra,Guillermo Viscarra,,24,,190,80,Bolivia,0,0,66,71,67,64,68,67,29,70,1,3,Medium,Medium,Right
238801,J. Dem,Jamil Dem,Chemnitzer FC,24,German 3. Liga,182,73,Germany,675000,1000,66,69,74,43,51,52,66,80,1,3,Medium,Medium,Right
240081,I. Lapshov,Ivan Lapshov,Lokomotiv Moscow,18,Russian Premier League,188,76,Russia,575000,5000,66,68,67,42,59,51,65,68,1,2,Medium,Medium,Right
234706,B. Mason,Brandon Mason,Watford,19,English Premier League,173,70,England,1200000,7000,66,80,82,40,60,64,62,61,1,2,High,Medium,Left
180690,A. Ateef,Ahmed Ibrahim Ateef,Al Shabab,34,Saudi Professional League,167,66,Saudi Arabia,200000,9000,66,66,63,62,67,68,56,74,1,4,High,Medium,Right
193746,T. Çamdal,Tarık Çamdal,Galatasaray SK,26,Turkish Süper Lig,176,63,Turkey,625000,13000,66,67,83,53,62,71,61,58,1,2,High,Medium,Right
139475,G. Halford,Greg Halford,Cardiff City,32,English Championship,193,82,England,375000,8000,66,66,52,58,58,60,67,71,1,3,Medium,Medium,Right
206035,Eddy,Eddy Silvestre Pascual Israfilov,Gimnàstic de Tarragona,24,Spanish Segunda División,191,80,Azerbaijan,750000,3000,66,72,68,57,61,70,60,80,1,3,Medium,Medium,Right
221907,B. Ould-Chikh,Bilal Ould-Chikh,FC Utrecht,19,Holland Eredivisie,170,60,Morocco,975000,2000,66,75,81,65,60,79,24,46,1,4,Low,Low,Left
227539,Pedro Monteiro,Pedro Filipe Tinoco Monteiro,Estoril Praia,23,Portuguese Primeira Liga,192,85,Portugal,775000,2000,66,73,33,30,40,38,66,75,1,2,Medium,Medium,Right
168403,R. Schiavi,Raffaele Schiavi,Salernitana,31,Italian Serie B,183,73,Italy,425000,2000,66,66,50,33,40,39,65,70,1,2,Low,High,Right
177107,R. Müller,Robert Müller,VfR Aalen,30,German 3. Liga,187,82,Germany,475000,1000,66,66,69,47,49,54,65,76,1,5,Medium,Medium,Right
212948,F. Ondoa,Fabrice Ondoa,Sevilla Atlético,21,Spanish Segunda División,185,87,Cameroon,925000,1000,66,78,75,59,62,66,53,63,1,2,Medium,Medium,Right
232148,D. Sallói,Dániel Sallói,Sporting Kansas City,20,USA Major League Soccer,185,68,Hungary,1000000,2000,66,75,77,61,56,65,24,66,1,3,High,Low,Right
237780,K. Yamamura,Kazuya Yamamura,Cerezo Osaka,27,Japanese J1 League,186,80,Japan,750000,2000,66,67,63,63,66,66,64,76,1,2,Medium,Medium,Right
239572,B. Jayiya,Bhongolwethu Jayiya,Kaizer Chiefs,27,South African PSL,176,65,South Africa,675000,1000,66,66,77,71,55,67,36,55,1,3,Medium,Medium,Right
182228,J. Huyghebaert,Jérémy Huyghebaert,Royal Excel Mouscron,28,Belgian First Division A,180,72,Belgium,500000,4000,66,66,69,40,60,59,64,66,1,2,Medium,Medium,Left
206549,E. Bush,Evan Bush,Montreal Impact,31,USA Major League Soccer,186,84,United States,400000,2000,66,66,70,62,61,71,49,62,1,2,Medium,Medium,Right
212949,N. De Schutter,Niels De Schutter,Waasland-Beveren,28,Belgian First Division A,181,77,Belgium,500000,4000,66,66,53,36,59,58,66,74,1,3,Medium,High,Right
219861,C. Flórez,Cristian Flórez,Alianza Petrolera,22,Colombian Primera A,180,80,Colombia,900000,1000,66,76,70,43,59,53,64,71,1,2,High,Medium,Left
223445,B. Youssouf,Benjaloud Youssouf,AJ Auxerre,23,French Ligue 2,176,71,Comoros,750000,2000,66,72,74,37,56,58,63,61,1,2,Medium,Medium,Right
224213,T. Ebuehi,Tyronne Ebuehi,ADO Den Haag,21,Holland Eredivisie,187,72,Nigeria,750000,3000,66,72,87,40,49,64,62,69,1,3,Medium,Medium,Right
234453,C. Özdemir,Cem Özdemir,Medicana Sivasspor,24,Turkish Süper Lig,180,76,Turkey,800000,4000,66,68,69,64,66,66,38,61,1,3,High,Medium,Right
200918,C. Knasmüllner,Christoph Knasmüllner,FC Admira Wacker Mödling,25,Austrian Bundesliga,181,70,Austria,850000,3000,66,71,70,54,65,68,27,63,1,3,Medium,Low,Right
137686,A. Hadouir,Anouar Hadouir,Excelsior,34,Holland Eredivisie,173,70,Netherlands,325000,3000,66,66,49,65,66,70,26,51,1,4,Medium,Low,Right
210134,M. Al Fatil,Mohammed Al Fatil,Al Ahli,25,Saudi Professional League,179,71,Saudi Arabia,750000,9000,66,72,57,25,40,42,65,72,1,2,Medium,Medium,Right
216790,C. Grant,Conor Grant,Crewe Alexandra,22,English League Two,176,76,England,1000000,20000,66,76,63,61,69,68,56,67,1,3,Medium,Medium,Left
236246,O. Ejaria,Oviemuno Ejaria,Liverpool,19,English Premier League,183,75,England,1400000,13000,66,81,73,57,64,69,44,65,1,3,Medium,Medium,Right
197079,J. Acquistapace,Jonas Acquistapace,Sportfreunde Lotte,28,German 3. Liga,190,81,Germany,575000,1000,66,67,64,31,48,36,65,73,1,1,Low,Medium,Right
202199,G. Long,George Long,AFC Wimbledon,23,English League One,193,94,England,800000,7000,66,76,67,65,64,68,32,66,1,3,Medium,Medium,Left
216791,M. Pennington,Matthew Pennington,Leeds United,22,English Championship,185,77,England,900000,18000,66,76,72,33,51,50,65,71,1,3,Medium,Medium,Right
51159,N. Ferreira,Nelson Ferreira,FC Thun,35,Swiss Super League,175,72,Portugal,280000,3000,66,66,71,65,64,65,46,63,1,4,Medium,Medium,Right
198104,D. Stahl,Dominik Stahl,SpVgg Unterhaching,28,German 3. Liga,182,79,Germany,525000,1000,66,66,65,64,54,57,65,78,1,4,Medium,Medium,Right
199384,F. Koch,Fabian Koch,SK Sturm Graz,28,Austrian Bundesliga,180,68,Austria,500000,6000,66,66,84,48,55,69,60,68,1,3,High,Medium,Right
210392,R. McLaughlin,Ryan McLaughlin,Oldham Athletic,22,English League One,174,69,Northern Ireland,950000,2000,66,74,80,50,60,67,59,66,1,3,High,Medium,Right
215256,R. Saravia,Renzo Saravia,Racing Club de Avellaneda,24,Argentinian Superliga,178,70,Argentina,750000,3000,66,72,75,30,48,62,63,77,1,2,Medium,High,Right
216280,M. Goblet,Merveille Goblet,Waasland-Beveren,22,Belgian First Division A,180,78,Belgium,650000,2000,66,72,71,59,56,73,50,57,1,2,Medium,Medium,Right
221144,Alain Oyarzun,Alain Oyarzun Aguilar,Real Zaragoza,23,Spanish Segunda División,178,71,Spain,875000,3000,66,72,73,62,62,71,39,56,1,3,High,Medium,Left
203225,J. Jeggo,James Jeggo,SK Sturm Graz,25,Austrian Bundesliga,179,66,Australia,700000,5000,66,70,72,61,63,64,61,69,1,2,Medium,High,Right
214489,M. Restrepo,Mauricio Restrepo,La Equidad,36,Colombian Primera A,174,70,Colombia,90000,1000,66,66,56,46,63,67,64,66,1,3,Medium,Medium,Right
158937,R. Gartler,René Gartler,LASK Linz,31,Austrian Bundesliga,184,78,Austria,575000,6000,66,66,66,64,52,66,32,68,1,4,High,Medium,Right
162265,R. Cierzniak,Radosław Cierzniak,Legia Warszawa,34,Polish Ekstraklasa,187,81,Poland,260000,2000,66,66,69,64,60,64,39,69,1,2,Medium,Medium,Right
235225,Pité,Luís Pedro Pinto Trabulo,Tondela,22,Portuguese Primeira Liga,189,76,Portugal,750000,2000,66,73,60,44,62,68,64,71,1,2,Medium,Medium,Left
228058,L. Gugganig,Lukas Gugganig,SpVgg Greuther Fürth,22,German 2. Bundesliga,191,83,Austria,825000,3000,66,74,65,52,52,46,67,69,1,2,Medium,Medium,Right
197851,A. Hayashi,Akihiro Hayashi,F.C. Tokyo,30,Japanese J1 League,195,91,Japan,425000,3000,66,66,70,65,62,70,48,61,1,3,Medium,Medium,Right
201179,A. Donnarumma,Antonio Donnarumma,Milan,26,Italian Serie A,192,96,Italy,575000,16000,66,70,70,62,51,74,18,59,1,2,Medium,Medium,Right
20699,K. Bakırcıoğlu,Kennedy Bakırcıoğlu,Hammarby IF,36,Swedish Allsvenskan,181,77,Sweden,200000,1000,66,66,49,66,70,69,34,56,2,3,Medium,Medium,Right
234203,C. Eiting,Carel Eiting,Ajax,19,Holland Eredivisie,181,74,Netherlands,950000,2000,66,77,65,46,66,65,59,67,1,4,Medium,Medium,Left
223452,M. Çelik,Muğdat Çelik,Akhisar Belediyespor,27,Turkish Süper Lig,177,75,Turkey,675000,5000,66,66,78,68,56,68,22,57,1,3,High,Medium,Right
234972,A. Gomis,Arthur Yannick Gomis,US Orléans Loiret Football,25,French Ligue 2,180,76,Senegal,875000,2000,66,71,81,64,44,62,25,57,1,3,Medium,Medium,Right
210653,L. Quintana,Luis Quintana,U.N.A.M.,25,Mexican Liga MX,178,74,Mexico,650000,5000,66,68,60,42,43,58,65,71,1,3,Medium,Medium,Right
220637,Moi Delgado,Moisés Delgado López,FC Barcelona B,23,Spanish Segunda División,173,60,Spain,750000,2000,66,73,70,35,59,57,63,67,1,3,Medium,Medium,Left
160221,A. Sebrino,Ariel Sebrino,CD Palestino,25,Chilian Primera División,178,77,Chile,725000,2000,66,66,81,67,52,62,41,73,1,2,Medium,Medium,Left
237533,Victor Massaia,Victor Guilherme Massaia,Grupo Desportivo de Chaves,25,Portuguese Primeira Liga,190,85,Brazil,650000,2000,66,68,45,30,38,41,67,73,1,2,Medium,Medium,Right
181725,G. Deegan,Gary Deegan,Cambridge United,29,English League Two,176,75,Republic of Ireland,500000,6000,66,66,73,55,58,60,62,83,1,3,Medium,High,Right
190685,M. Dembélé,Mana Dembélé,Le Havre AC,28,French Ligue 2,184,82,Mali,675000,3000,66,66,81,63,55,66,16,56,1,3,Medium,Low,Right
198622,H. Hansson,Hallur Hansson,AC Horsens,24,Danish Superliga,182,77,Faroe Islands,825000,3000,66,69,73,59,61,66,38,72,1,3,High,High,Right
200158,M. Appiah,Marcel Appiah,VfL Osnabrück,29,German 3. Liga,186,74,Germany,500000,1000,66,66,77,29,49,60,65,70,1,3,Medium,Medium,Right
202974,Sin Se Gye,Se Gye Sin,Sangju Sangmu FC,26,Korean K League Classic,178,73,Korea Republic,625000,3000,66,67,79,54,64,61,63,71,1,3,Medium,High,Right
208862,J. Giraudon,Jimmy Giraudon,ES Troyes AC,25,French Ligue 1,184,71,France,750000,6000,66,72,59,35,55,52,65,66,1,3,Medium,Medium,Right
212958,K. Opare,Kofi Opare,D.C. United,26,USA Major League Soccer,188,86,United States,625000,2000,66,67,63,35,46,51,64,74,1,2,Medium,Medium,Right
217054,H. Cummings,Harold Cummings,San Jose Earthquakes,25,USA Major League Soccer,180,84,Panama,725000,2000,66,71,57,29,47,52,65,72,1,2,Medium,Medium,Right
234462,H. Yılmaz,Haydar Yılmaz,Alanyaspor,33,Turkish Süper Lig,188,86,Turkey,325000,3000,66,66,68,61,59,64,26,68,1,1,Medium,Medium,Right
205535,T. Kløve,Troels Kløve,SønderjyskE,26,Danish Superliga,177,77,Denmark,750000,4000,66,67,74,57,58,70,45,58,1,3,High,High,Right
220127,João Silva,João Pedro Pereira Silva,CD Feirense,27,Portuguese Primeira Liga,187,77,Portugal,750000,4000,66,67,66,64,38,64,20,75,1,2,Medium,Medium,Right
226783,F. Alashe,Fatai Alashe,San Jose Earthquakes,23,USA Major League Soccer,180,77,United States,725000,2000,66,71,70,42,52,61,63,77,1,3,Medium,Medium,Right
230623,S. Bakış,Sinan Bakış,Bursaspor,23,Turkish Süper Lig,188,72,Turkey,925000,5000,66,73,51,62,48,59,29,67,1,3,Medium,Low,Right
234463,N. Solís,Nazareno Solís,Club Atlético Huracán,23,Argentinian Superliga,170,70,Argentina,1000000,6000,66,75,82,63,57,71,26,40,1,3,Medium,Medium,Left
198624,J. Shaughnessy,Joe Shaughnessy,St. Johnstone FC,24,Scottish Premiership,183,69,Republic of Ireland,750000,2000,66,72,72,16,48,63,64,72,1,3,Medium,High,Left
202208,D. Petratos,Dimitri Petratos,Newcastle Jets,24,Australian A-League,176,80,Australia,825000,1000,66,69,84,63,63,65,47,64,1,3,Medium,Medium,Right
184288,D. Dervite,Dorian Dervite,Bolton Wanderers,28,English Championship,192,85,France,525000,10000,66,66,49,35,51,43,65,73,1,3,Medium,Medium,Right
143073,I. Furios,Iván Furios,Club Atlético Patronato,38,Argentinian Superliga,185,85,Argentina,90000,2000,66,66,46,32,46,45,64,68,1,2,Low,Medium,Right
214497,A. Ricaurte,Andrés Ricaurte,Atlético Huila,25,Colombian Primera A,182,70,Colombia,800000,1000,66,69,75,56,64,66,42,64,1,3,Medium,Low,Left
221665,R. Lindkvist,Rasmus Lindkvist,AIK Solna,27,Swedish Allsvenskan,183,74,Sweden,600000,3000,66,67,89,55,64,63,55,68,1,4,High,High,Left
226273,S. Davis,Sean Davis,New York Red Bulls,24,USA Major League Soccer,183,75,United States,900000,2000,66,73,64,56,66,64,61,66,1,4,Medium,Medium,Right
229601,João Góis,João Duarte Teixeira Góis,FC Paços de Ferreira,27,Portuguese Primeira Liga,174,66,Portugal,600000,3000,66,67,71,39,50,64,68,58,1,2,Medium,Medium,Right
236001,Raí,Raí Nascimento Oliveira,Real Zaragoza,19,Spanish Segunda División,172,68,Brazil,1100000,2000,66,77,77,66,52,70,22,55,1,3,High,Medium,Right
